bank,sub,clip_id,usa_payload_bytes,jp_payload_bytes,usa_frames,jp_frames,usa_seconds,jp_seconds,max_payload_bytes,max_seconds,max_subfile_bytes,max_region,max_header_patch,max_flag_patch
1502,9,8393,29440,29440,1840,1840,2.146667,2.146667,29440,2.146667,32768,usa,,72b1:01;72c1:07
1502,10,8394,12800,19968,800,1248,0.933333,1.456000,19968,1.456000,22528,jp,15:4d;3d:57;85:53;91:4e;95:4d;b0:40;b1:40,4d71:01;4d81:07
1502,11,8395,56832,58240,3552,3640,4.144000,4.246667,58240,4.246667,61440,jp,14:80;15:e3;3e:7f;85:e7;90:80;91:e3;94:80;95:e3;b0:40;b1:40,e341:01;e351:07
1502,12,8396,51712,52480,3232,3280,3.770667,3.826667,52480,3.826667,55296,jp,14:00;15:cd;3e:66;85:d3;91:cd;94:00;95:cd;b0:40;b1:40,cce1:01;ccf1:07
1502,13,8397,12416,11904,776,744,0.905333,0.868000,12416,0.905333,16384,usa,,3041:01;3051:07
1502,14,8398,16384,18048,1024,1128,1.194667,1.316000,18048,1.316000,20480,jp,14:40;15:46;3d:4f;85:4b;90:80;91:46;94:40;95:46;b0:40;b1:40,4611:01;4621:07
1502,15,8399,24832,28544,1552,1784,1.810667,2.081333,28544,2.081333,30720,jp,14:80;15:6f;3d:7d;85:73;90:80;91:6f;94:80;95:6f;b0:40;b1:40,6f41:01;6f51:07
1502,16,839a,12672,16640,792,1040,0.924000,1.213333,16640,1.213333,20480,jp,14:00;15:41;3d:49;85:47;90:00;91:41;94:00;95:41;b0:40;b1:40,40e1:01;40f1:07
1502,17,839b,21888,24960,1368,1560,1.596000,1.820000,24960,1.820000,28672,jp,14:80;15:61;3d:6e;85:67;91:61;94:80;95:61;b0:40;b1:40,6161:01;6171:07
1502,18,839c,18944,18688,1184,1168,1.381333,1.362667,18944,1.381333,22528,usa,,49d1:01;49e1:07
1502,19,839d,70144,67456,4384,4216,5.114667,4.918667,70144,5.114667,73728,usa,,11181:01;11191:07
1502,20,839e,70656,77568,4416,4848,5.152000,5.656000,77568,5.656000,79872,jp,15:2f;3e:53;85:33;91:2f;95:2f;b0:40;b1:40,12eb1:01;12ec1:07
1502,21,839f,68096,85888,4256,5368,4.965333,6.262667,85888,6.262667,88064,jp,14:40;15:4f;3e:77;85:53;90:80;91:4f;94:40;95:4f;b0:40;b1:40,14ef1:01;14f01:07
1502,22,83a0,43008,48000,2688,3000,3.136000,3.500000,48000,3.500000,51200,jp,14:80;15:bb;3e:52;85:bf;90:80;91:bb;94:80;95:bb;b0:40;b1:40,bb51:01;bb61:07
1502,23,83a1,63360,76672,3960,4792,4.620000,5.590667,76672,5.590667,79872,jp,15:2b;16:01;3e:4f;85:2f;86:01;91:2b;92:01;95:2b;96:01;b0:40;b1:40,12af1:01;12b01:07
1502,24,83a2,47488,60672,2968,3792,3.462667,4.424000,60672,4.424000,63488,jp,14:00;15:ed;3d:82;3e:09;85:f3;90:00;91:ed;94:00;95:ed;b0:40;b1:40,ecc1:01;ecd1:07
1502,25,83a3,32640,34688,2040,2168,2.380000,2.529333,34688,2.529333,36864,jp,14:80;15:87;3e:18;85:8b;91:87;94:80;95:87;b0:40;b1:40,8761:01;8771:07
1502,26,83a4,62208,73856,3888,4616,4.536000,5.385333,73856,5.385333,77824,jp,14:80;15:20;16:01;3e:43;85:27;86:01;90:80;91:20;92:01;94:80;95:20;96:01;b0:40;b1:40,12031:01;12041:07
1502,27,83a5,10240,14720,640,920,0.746667,1.073333,14720,1.073333,18432,jp,14:80;15:39;3d:41;85:3f;90:80;91:39;94:80;95:39;b0:40;b1:40,3951:01;3961:07
1502,28,83a6,52992,54528,3312,3408,3.864000,3.976000,54528,3.976000,57344,jp,14:c0;15:d4;3e:6e;85:db;91:d5;94:c0;95:d4;b0:40;b1:40,d481:01;d491:07
1502,29,83a7,29056,30464,1816,1904,2.118667,2.221333,30464,2.221333,32768,jp,14:c0;15:76;3d:81;3e:05;3f:7f;40:b0;41:00;42:7e;43:00;44:b0;45:00;46:7f;85:7b;90:00;91:77;94:c0;95:76;b0:40;b1:40,76a1:01;76b1:07
1502,30,83a8,21248,20736,1328,1296,1.549333,1.512000,21248,1.549333,24576,usa,,52e1:01;52f1:07
1502,31,83a9,14848,14464,928,904,1.082667,1.054667,14848,1.082667,18432,usa,,3981:01;3991:07
1502,32,83aa,32768,35200,2048,2200,2.389333,2.566667,35200,2.566667,38912,jp,14:40;15:89;3e:1a;85:8f;90:80;91:89;94:40;95:89;b0:40;b1:40,8911:01;8921:07
1503,0,83bc,27520,12288,1720,768,2.006667,0.896000,27520,2.006667,30720,usa,,6b31:01;6b41:07
1503,1,83bd,13312,11904,832,744,0.970667,0.868000,13312,0.970667,16384,usa,,3371:01;3381:07
1503,2,83be,23168,23552,1448,1472,1.689333,1.717333,23552,1.717333,26624,jp,14:c0;15:5b;39:67;90:00;91:5c;94:c0;95:5b;b0:40;b1:40,5b81:01;5b91:07
1503,3,83bf,54784,59264,3424,3704,3.994667,4.321333,59264,4.321333,61440,jp,14:40;15:e7;39:82;3a:03;85:eb;90:80;91:e7;94:40;95:e7;b0:40;b1:40,e6f1:01;e701:07
1503,4,83c0,38528,36096,2408,2256,2.809333,2.632000,38528,2.809333,40960,usa,,9631:01;9641:07
1503,5,83c1,11520,18816,720,1176,0.840000,1.372000,18816,1.372000,22528,jp,14:80;15:49;39:53;85:4f;90:80;91:49;94:80;95:49;b0:40;b1:40,4941:01;4951:07
1503,6,83c2,47104,53888,2944,3368,3.434667,3.929333,53888,3.929333,57344,jp,14:40;15:d2;3a:6c;85:d7;90:80;91:d2;94:40;95:d2;b0:40;b1:40,d211:01;d221:07
1503,7,83c3,16384,20352,1024,1272,1.194667,1.484000,20352,1.484000,22528,jp,14:80;15:4f;39:59;85:53;90:80;91:4f;94:80;95:4f;b0:40;b1:40,4f61:01;4f71:07
1503,8,83c4,20224,21376,1264,1336,1.474667,1.558667,21376,1.558667,24576,jp,14:40;15:53;39:5d;85:57;90:80;91:53;94:40;95:53;b0:40;b1:40,52f1:01;5301:07
1503,9,83c5,29952,27264,1872,1704,2.184000,1.988000,29952,2.184000,32768,usa,,74b1:01;74c1:07
1503,10,83c6,61184,57088,3824,3568,4.461333,4.162667,61184,4.461333,63488,usa,,eee1:01;eef1:07
1503,11,83c7,67712,73984,4232,4624,4.937333,5.394667,73984,5.394667,77824,jp,14:00;15:21;3a:43;85:27;90:00;91:21;94:00;95:21;b0:40;b1:40,120b1:01;120c1:07
1503,12,83c8,29696,27904,1856,1744,2.165333,2.034667,29696,2.165333,32768,usa,,7381:01;7391:07
1503,13,83c9,22016,25088,1376,1568,1.605333,1.829333,25088,1.829333,28672,jp,15:62;39:6e;85:67;91:62;95:62;b0:40;b1:40,61e1:01;61f1:07
1503,14,83ca,22144,26368,1384,1648,1.614667,1.922667,26368,1.922667,28672,jp,14:00;15:67;39:73;85:6b;90:00;91:67;94:00;95:67;b0:40;b1:40,66b1:01;66c1:07
1503,15,83cb,30848,32512,1928,2032,2.249333,2.370667,32512,2.370667,34816,jp,14:00;15:7f;3a:0f;85:83;90:00;91:7f;94:00;95:7f;b0:40;b1:40,7ee1:01;7ef1:07
1503,16,83cc,14976,19072,936,1192,1.092000,1.390667,19072,1.390667,22528,jp,15:4a;39:54;85:4f;91:4a;95:4a;b0:40;b1:40,4a51:01;4a61:07
1503,17,83cd,36096,30976,2256,1936,2.632000,2.258667,36096,2.632000,38912,usa,,8cc1:01;8cd1:07
1503,18,83ce,71936,84096,4496,5256,5.245333,6.132000,84096,6.132000,88064,jp,14:40;15:48;3a:70;85:4f;90:80;91:48;94:40;95:48;b0:40;b1:40,14821:01;14831:07
1503,19,83cf,46080,44288,2880,2768,3.360000,3.229333,46080,3.360000,49152,usa,,b381:01;b391:07
1503,20,83d0,19712,22144,1232,1384,1.437333,1.614667,22144,1.614667,24576,jp,14:80;15:56;39:61;85:5b;90:80;91:56;94:80;95:56;b0:40;b1:40,5651:01;5661:07
1503,21,83d1,17792,22016,1112,1376,1.297333,1.605333,22016,1.605333,24576,jp,14:c0;15:55;39:60;85:5b;90:00;91:56;94:c0;95:55;b0:40;b1:40,55a1:01;55b1:07
1503,22,83d2,50432,60928,3152,3808,3.677333,4.442667,60928,4.442667,63488,jp,14:c0;15:ed;39:82;3a:0a;85:f3;91:ee;94:c0;95:ed;b0:40;b1:40,ed91:01;eda1:07
1503,23,83d3,20480,18688,1280,1168,1.493333,1.362667,20480,1.493333,22528,usa,,4fb1:01;4fc1:07
1503,24,83d4,24448,19072,1528,1192,1.782667,1.390667,24448,1.782667,26624,usa,,5f01:01;5f11:07
1503,25,83d5,37248,39424,2328,2464,2.716000,2.874667,39424,2.874667,43008,jp,14:00;15:9a;3a:2d;85:9f;90:00;91:9a;94:00;95:9a;b0:40;b1:40,99d1:01;99e1:07
1503,26,83d6,13056,13824,816,864,0.952000,1.008000,13824,1.008000,16384,jp,14:00;15:36;39:3d;85:3b;91:36;94:00;95:36;b0:40;b1:40,35e1:01;35f1:07
1503,27,83d7,67200,76416,4200,4776,4.900000,5.572000,76416,5.572000,79872,jp,15:2a;3a:4e;85:2f;91:2a;95:2a;b0:40;b1:40,12a41:01;12a51:07
1503,28,83d8,64896,69760,4056,4360,4.732000,5.086667,69760,5.086667,73728,jp,15:10;16:01;3a:31;85:17;91:10;92:01;95:10;96:01;b0:40;b1:40,11051:01;11061:07
1503,29,83d9,15872,18944,992,1184,1.157333,1.381333,18944,1.381333,22528,jp,15:49;39:53;85:4f;91:4a;95:49;b0:40;b1:40,4991:01;49a1:07
1503,30,83da,23040,22528,1440,1408,1.680000,1.642667,23040,1.680000,26624,usa,,59d1:01;59e1:07
1503,31,83db,8960,6784,560,424,0.653333,0.494667,8960,0.653333,12288,usa,,22d1:01;22e1:07
1504,0,83ee,83072,84736,5192,5296,6.057333,6.178667,84736,6.178667,88064,jp,14:00;15:4b;3a:73;85:4f;90:00;91:4b;94:00;95:4b;b0:40;b1:40,14ad1:01;14ae1:07
1504,1,83ef,52736,54144,3296,3384,3.845333,3.948000,54144,3.948000,57344,jp,14:40;15:d3;3a:6d;85:d7;90:80;91:d3;94:40;95:d3;b0:40;b1:40,d2f1:01;d301:07
1504,2,83f0,49920,44800,3120,2800,3.640000,3.266667,49920,3.640000,53248,usa,,c2b1:01;c2c1:07
1504,3,83f1,16000,20992,1000,1312,1.166667,1.530667,20992,1.530667,24576,jp,14:c0;15:51;39:5c;85:57;90:00;91:52;94:c0;95:51;b0:40;b1:40,51a1:01;51b1:07
1504,4,83f2,22656,24960,1416,1560,1.652000,1.820000,24960,1.820000,28672,jp,14:80;15:61;39:6d;85:67;91:61;94:80;95:61;b0:40;b1:40,6151:01;6161:07
1504,5,83f3,68992,63744,4312,3984,5.030667,4.648000,68992,5.030667,71680,usa,,10cf1:01;10d01:07
1504,6,83f4,64768,63360,4048,3960,4.722667,4.620000,64768,4.722667,67584,usa,,fc71:01;fc81:07
1504,7,83f5,12544,11648,784,728,0.914667,0.849333,12544,0.914667,16384,usa,,30d1:01;30e1:07
1504,8,83f6,217984,220160,13624,13760,15.894667,16.053333,220160,16.053333,223232,jp,14:c0;15:5b;3a:42;85:5f;90:00;91:5c;94:c0;95:5b;b0:40;b1:40,35b71:01;35b81:07
1504,9,83f7,79488,73472,4968,4592,5.796000,5.357333,79488,5.796000,81920,usa,,13601:01;13611:07
1504,10,8400,20480,22656,1280,1416,1.493333,1.652000,22656,1.652000,26624,jp,14:40;15:58;39:63;85:5f;90:80;91:58;94:40;95:58;b0:40;b1:40,5811:01;5821:07
1504,11,8401,33152,45312,2072,2832,2.417333,3.304000,45312,3.304000,49152,jp,14:00;15:b1;3a:46;85:b7;90:00;91:b1;94:00;95:b1;b0:40;b1:40,b0e1:01;b0f1:07
1504,12,8402,32768,37760,2048,2360,2.389333,2.753333,37760,2.753333,40960,jp,14:80;15:93;3a:25;85:97;90:80;91:93;94:80;95:93;b0:40;b1:40,9331:01;9341:07
1504,13,8403,29952,32512,1872,2032,2.184000,2.370667,32512,2.370667,34816,jp,14:00;15:7f;3a:0e;85:83;91:7f;94:00;95:7f;b0:40;b1:40,7eb1:01;7ec1:07
1504,14,8404,30848,32512,1928,2032,2.249333,2.370667,32512,2.370667,34816,jp,14:c0;15:7e;3a:0e;85:83;90:00;91:7f;94:c0;95:7e;b0:40;b1:40,7ea1:01;7eb1:07
1504,15,8405,21760,18048,1360,1128,1.586667,1.316000,21760,1.586667,24576,usa,,5491:01;54a1:07
1504,16,8406,59648,60032,3728,3752,4.349333,4.377333,60032,4.377333,63488,jp,14:80;15:ea;3a:07;90:80;91:ea;94:80;95:ea;b0:40;b1:40,ea51:01;ea61:07
1504,17,8407,30208,27648,1888,1728,2.202667,2.016000,30208,2.202667,32768,usa,,7591:01;75a1:07
1504,18,8408,17408,16768,1088,1048,1.269333,1.222667,17408,1.269333,20480,usa,,43c1:01;43d1:07
1504,19,8409,61696,58368,3856,3648,4.498667,4.256000,61696,4.498667,65536,usa,,f0b1:01;f0c1:07
1504,20,840a,21632,23296,1352,1456,1.577333,1.698667,23296,1.698667,26624,jp,14:c0;15:5a;39:66;85:5f;90:00;91:5b;94:c0;95:5a;b0:40;b1:40,5a91:01;5aa1:07
1504,21,840b,13312,11392,832,712,0.970667,0.830667,13312,0.970667,16384,usa,,33c1:01;33d1:07
1504,22,840c,25856,29568,1616,1848,1.885333,2.156000,29568,2.156000,32768,jp,14:80;15:73;39:81;3a:01;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:77;90:80;91:73;94:80;95:73;b0:40;b1:40,7331:01;7341:07
1504,23,840d,30976,33152,1936,2072,2.258667,2.417333,33152,2.417333,36864,jp,14:40;15:81;3a:11;85:87;90:80;91:81;94:40;95:81;b0:40;b1:40,8111:01;8121:07
1504,24,840e,51328,54912,3208,3432,3.742667,4.004000,54912,4.004000,57344,jp,15:d6;3a:70;85:db;91:d6;95:d6;b0:40;b1:40,d651:01;d661:07
1504,25,840f,30336,39424,1896,2464,2.212000,2.874667,39424,2.874667,43008,jp,14:c0;15:99;3a:2c;85:9f;90:00;91:9a;94:c0;95:99;b0:40;b1:40,99a1:01;99b1:07
1504,26,8410,12288,12672,768,792,0.896000,0.924000,12672,0.924000,16384,jp,14:80;15:31;39:38;85:37;90:80;91:31;94:80;95:31;b0:40;b1:40,3131:01;3141:07
1504,27,8411,19584,18688,1224,1168,1.428000,1.362667,19584,1.428000,22528,usa,,4c11:01;4c21:07
1504,28,8412,70656,74880,4416,4680,5.152000,5.460000,74880,5.460000,77824,jp,14:80;15:24;3a:47;85:2b;90:80;91:24;94:80;95:24;b0:40;b1:40,12441:01;12451:07
1504,29,8413,47744,49920,2984,3120,3.481333,3.640000,49920,3.640000,53248,jp,14:00;15:c3;3a:5a;85:c7;90:00;91:c3;94:00;95:c3;b0:40;b1:40,c2d1:01;c2e1:07
1505,0,841e,57472,54016,3592,3376,4.190667,3.938667,57472,4.190667,61440,usa,,e051:01;e061:07
1505,1,841f,22016,30720,1376,1920,1.605333,2.240000,30720,2.240000,32768,jp,15:77;39:81;3a:06;3b:7f;3c:b0;3d:00;3e:7e;3f:00;40:b0;41:00;42:7f;85:7b;91:78;95:77;b0:40;b1:40,7781:01;7791:07
1505,2,8420,47872,58880,2992,3680,3.490667,4.293333,58880,4.293333,61440,jp,15:e6;39:82;3a:02;85:eb;91:e6;95:e6;b0:40;b1:40,e5d1:01;e5e1:07
1505,3,8421,66560,69376,4160,4336,4.853333,5.058667,69376,5.058667,71680,jp,15:0f;3a:2f;85:13;91:0f;95:0f;b0:40;b1:40,10ec1:01;10ed1:07
1505,4,8422,19456,22912,1216,1432,1.418667,1.670667,22912,1.670667,26624,jp,14:40;15:59;39:64;85:5f;90:80;91:59;94:40;95:59;b0:40;b1:40,5911:01;5921:07
1505,5,8423,42880,52480,2680,3280,3.126667,3.826667,52480,3.826667,55296,jp,14:c0;15:cc;3a:65;85:d3;90:00;91:cd;94:c0;95:cc;b0:40;b1:40,cc91:01;cca1:07
1505,6,8424,36864,41216,2304,2576,2.688000,3.005333,41216,3.005333,45056,jp,14:00;15:a1;3a:34;85:a7;91:a1;94:00;95:a1;b0:40;b1:40,a0b1:01;a0c1:07
1505,7,8425,97408,101632,6088,6352,7.102667,7.410667,101632,7.410667,104448,jp,14:c0;15:8c;3a:3c;85:93;90:00;91:8d;94:c0;95:8c;b0:40;b1:40,18c81:01;18c91:07
1505,8,8426,33664,46720,2104,2920,2.454667,3.406667,46720,3.406667,49152,jp,15:b6;3a:4d;85:bb;91:b6;95:b6;b0:40;b1:40,b661:01;b671:07
1505,9,8427,53760,59520,3360,3720,3.920000,4.340000,59520,4.340000,63488,jp,14:80;15:e8;39:82;3a:04;85:ef;90:80;91:e8;94:80;95:e8;b0:40;b1:40,e841:01;e851:07
1505,10,8428,48512,48896,3032,3056,3.537333,3.565333,48896,3.565333,51200,jp,14:00;15:bf;3a:56;90:00;91:bf;94:00;95:bf;b0:40;b1:40,bee1:01;bef1:07
1505,11,8429,19712,23168,1232,1448,1.437333,1.689333,23168,1.689333,26624,jp,14:80;15:5a;39:66;85:5f;90:80;91:5a;94:80;95:5a;b0:40;b1:40,5a51:01;5a61:07
1505,12,842a,76160,72704,4760,4544,5.553333,5.301333,76160,5.553333,79872,usa,,12951:01;12961:07
1505,13,842b,41728,39040,2608,2440,3.042667,2.846667,41728,3.042667,45056,usa,,a271:01;a281:07
1505,14,842c,55552,67200,3472,4200,4.050667,4.900000,67200,4.900000,69632,jp,14:80;15:06;16:01;39:82;3a:26;85:0b;86:01;90:80;91:06;92:01;94:80;95:06;96:01;b0:40;b1:40,10651:01;10661:07
1505,15,842d,20352,21632,1272,1352,1.484000,1.577333,21632,1.577333,24576,jp,15:54;39:5f;85:5b;91:54;95:54;b0:40;b1:40,5451:01;5461:07
1505,16,842e,18432,20224,1152,1264,1.344000,1.474667,20224,1.474667,22528,jp,14:00;15:4f;39:59;85:53;91:4f;94:00;95:4f;b0:40;b1:40,4ec1:01;4ed1:07
1505,17,842f,16384,20480,1024,1280,1.194667,1.493333,20480,1.493333,22528,jp,15:50;39:5a;85:53;91:50;95:50;b0:40;b1:40,4fb1:01;4fc1:07
1505,18,8430,31488,31872,1968,1992,2.296000,2.324000,31872,2.324000,34816,jp,14:80;15:7c;3a:0c;85:83;90:80;91:7c;94:80;95:7c;b0:40;b1:40,7c51:01;7c61:07
1505,19,8431,32896,30720,2056,1920,2.398667,2.240000,32896,2.398667,36864,usa,,8021:01;8031:07
1506,0,843c,12288,10240,768,640,0.896000,0.746667,12288,0.896000,14336,usa,,2f71:01;2f81:07
1506,1,843d,14208,14080,888,880,1.036000,1.026667,14208,1.036000,16384,usa,,3741:01;3751:07
1506,2,843e,34304,33664,2144,2104,2.501333,2.454667,34304,2.501333,36864,usa,,85c1:01;85d1:07
1506,3,843f,15360,13568,960,848,1.120000,0.989333,15360,1.120000,18432,usa,,3b81:01;3b91:07
1506,4,8440,87040,76928,5440,4808,6.346667,5.609333,87040,6.346667,90112,usa,,15381:01;15391:07
1506,5,8441,48128,41600,3008,2600,3.509333,3.033333,48128,3.509333,51200,usa,,bb91:01;bba1:07
1506,6,8442,24576,24192,1536,1512,1.792000,1.764000,24576,1.792000,26624,usa,,5fb1:01;5fc1:07
1506,7,8443,61568,58624,3848,3664,4.489333,4.274667,61568,4.489333,65536,usa,,f011:01;f021:07
1506,8,8444,40064,42240,2504,2640,2.921333,3.080000,42240,3.080000,45056,jp,14:c0;15:a4;3a:39;85:ab;90:00;91:a5;94:c0;95:a4;b0:40;b1:40,a471:01;a481:07
1506,9,8445,47360,43648,2960,2728,3.453333,3.182667,47360,3.453333,51200,usa,,b8c1:01;b8d1:07
1506,10,8446,46336,52480,2896,3280,3.378667,3.826667,52480,3.826667,55296,jp,15:cd;3a:66;85:d3;91:cd;95:cd;b0:40;b1:40,cce1:01;ccf1:07
1506,11,8447,44544,44928,2784,2808,3.248000,3.276000,44928,3.276000,47104,jp,14:40;15:af;3a:44;90:80;91:af;94:40;95:af;b0:40;b1:40,aef1:01;af01:07
1506,12,8448,126464,118528,7904,7408,9.221333,8.642667,126464,9.221333,129024,usa,,1ed81:01;1ed91:07
1506,13,8449,54912,54784,3432,3424,4.004000,3.994667,54912,4.004000,57344,usa,,d651:01;d661:07
1506,14,844a,32896,42368,2056,2648,2.398667,3.089333,42368,3.089333,45056,jp,14:40;15:a5;3a:39;85:ab;91:a5;94:40;95:a5;b0:40;b1:40,a501:01;a511:07
1506,15,844b,75520,90240,4720,5640,5.506667,6.580000,90240,6.580000,94208,jp,14:80;15:60;39:83;3a:0b;85:67;90:80;91:60;94:80;95:60;b0:40;b1:40,16061:01;16071:07
1506,16,844c,62848,66944,3928,4184,4.582667,4.881333,66944,4.881333,69632,jp,15:05;16:01;3a:25;85:0b;86:01;91:05;92:01;95:05;96:01;b0:40;b1:40,10531:01;10541:07
1506,17,844d,57728,67456,3608,4216,4.209333,4.918667,67456,4.918667,69632,jp,15:07;16:01;39:82;3a:27;85:0b;86:01;91:07;92:01;95:07;96:01;b0:40;b1:40,10711:01;10721:07
1506,18,844e,14720,12800,920,800,1.073333,0.933333,14720,1.073333,18432,usa,,3921:01;3931:07
1506,19,844f,47744,56704,2984,3544,3.481333,4.134667,56704,4.134667,59392,jp,15:dd;3a:78;85:e3;91:dd;95:dd;b0:40;b1:40,dd01:01;dd11:07
1506,20,8450,48384,52352,3024,3272,3.528000,3.817333,52352,3.817333,55296,jp,14:40;15:cc;3a:65;85:d3;90:80;91:cc;94:40;95:cc;b0:40;b1:40,cc21:01;cc31:07
1506,21,8451,48512,49536,3032,3096,3.537333,3.612000,49536,3.612000,53248,jp,14:40;15:c1;3a:59;85:c7;91:c1;94:40;95:c1;b0:40;b1:40,c121:01;c131:07
1506,22,8452,65024,72448,4064,4528,4.741333,5.282667,72448,5.282667,75776,jp,14:c0;15:1a;16:01;3a:3d;85:1f;91:1b;92:01;94:c0;95:1a;96:01;b0:40;b1:40,11a81:01;11a91:07
1506,23,8453,82816,92544,5176,5784,6.038667,6.748000,92544,6.748000,96256,jp,15:69;39:83;3a:15;85:6f;91:69;95:69;b0:40;b1:40,16951:01;16961:07
1506,24,8454,20096,21120,1256,1320,1.465333,1.540000,21120,1.540000,24576,jp,15:52;39:5d;85:57;91:52;95:52;b0:40;b1:40,5251:01;5261:07
1506,25,8455,57984,61056,3624,3816,4.228000,4.452000,61056,4.452000,63488,jp,15:ee;39:82;3a:0b;85:f3;91:ee;95:ee;b0:40;b1:40,ee01:01;ee11:07
1506,26,8456,80384,86272,5024,5392,5.861333,6.290667,86272,6.290667,90112,jp,14:00;15:51;3a:79;85:57;91:51;94:00;95:51;b0:40;b1:40,150b1:01;150c1:07
1506,27,8457,19200,19584,1200,1224,1.400000,1.428000,19584,1.428000,22528,jp,14:80;15:4c;39:56;85:53;90:80;91:4c;94:80;95:4c;b0:40;b1:40,4c61:01;4c71:07
1506,28,8459,36096,38912,2256,2432,2.632000,2.837333,38912,2.837333,40960,jp,15:97;3a:2a;85:9b;91:98;95:97;b0:40;b1:40,9791:01;97a1:07
1506,29,8458,35200,30464,2200,1904,2.566667,2.221333,35200,2.566667,38912,usa,,8901:01;8911:07
1507,0,8464,24960,28160,1560,1760,1.820000,2.053333,28160,2.053333,30720,jp,14:00;15:6e;3d:7b;85:73;90:00;91:6e;94:00;95:6e;b0:40;b1:40,6dc1:01;6dd1:07
1507,1,8465,12416,11136,776,696,0.905333,0.812000,12416,0.905333,16384,usa,,3001:01;3011:07
1507,2,8466,78720,81664,4920,5104,5.740000,5.954667,81664,5.954667,83968,jp,14:c0;15:3e;3e:65;85:43;90:00;91:3f;94:c0;95:3e;b0:40;b1:40,13e91:01;13ea1:07
1507,3,8467,40832,43904,2552,2744,2.977333,3.201333,43904,3.201333,47104,jp,14:40;15:ab;3e:40;85:af;91:ab;94:40;95:ab;b0:40;b1:40,ab01:01;ab11:07
1507,4,8468,68096,71936,4256,4496,4.965333,5.245333,71936,5.245333,75776,jp,14:c0;15:18;3e:3a;85:1f;91:19;94:c0;95:18;b0:40;b1:40,11881:01;11891:07
1507,5,8469,23424,21376,1464,1336,1.708000,1.558667,23424,1.708000,26624,usa,,5b31:01;5b41:07
1507,6,846a,16768,19584,1048,1224,1.222667,1.428000,19584,1.428000,22528,jp,14:80;15:4c;3d:56;85:53;91:4c;94:80;95:4c;b0:40;b1:40,4c51:01;4c61:07
1507,7,846b,42752,47360,2672,2960,3.117333,3.453333,47360,3.453333,51200,jp,14:00;15:b9;3e:4f;85:bf;91:b9;94:00;95:b9;b0:40;b1:40,b8c1:01;b8d1:07
1507,8,846c,78080,77696,4880,4856,5.693333,5.665333,78080,5.693333,81920,usa,,13091:01;130a1:07
1507,9,846d,65152,65664,4072,4104,4.750667,4.788000,65664,4.788000,69632,jp,14:80;15:00;16:01;3e:1f;85:07;91:00;92:01;94:80;95:00;96:01;b0:40;b1:40,10031:01;10041:07
1507,10,846e,77568,78080,4848,4880,5.656000,5.693333,78080,5.693333,81920,jp,14:00;15:31;3e:55;85:37;91:31;94:00;95:31;b0:40;b1:40,130b1:01;130c1:07
1507,11,846f,54016,56064,3376,3504,3.938667,4.088000,56064,4.088000,59392,jp,14:c0;15:da;3e:75;85:df;91:db;94:c0;95:da;b0:40;b1:40,da91:01;daa1:07
1507,12,8470,12288,17664,768,1104,0.896000,1.288000,17664,1.288000,20480,jp,14:c0;15:44;3d:4d;85:4b;91:45;94:c0;95:44;b0:40;b1:40,4491:01;44a1:07
1507,13,8471,14720,18048,920,1128,1.073333,1.316000,18048,1.316000,20480,jp,14:40;15:46;3d:4f;85:4b;91:46;94:40;95:46;b0:40;b1:40,4601:01;4611:07
1507,14,8472,84608,94336,5288,5896,6.169333,6.878667,94336,6.878667,98304,jp,15:70;3d:83;3e:1c;85:77;91:70;95:70;b0:40;b1:40,17021:01;17031:07
1507,15,8473,50944,61184,3184,3824,3.714667,4.461333,61184,4.461333,63488,jp,15:ee;3d:82;3e:0b;85:f3;91:ef;95:ee;b0:40;b1:40,ee81:01;ee91:07
1507,16,8474,37376,37632,2336,2352,2.725333,2.744000,37632,2.744000,40960,jp,14:00;15:93;3e:25;91:93;94:00;95:93;b0:40;b1:40,92e1:01;92f1:07
1507,17,8475,53888,58112,3368,3632,3.929333,4.237333,58112,4.237333,61440,jp,14:c0;15:e2;3e:7e;85:e7;90:00;91:e3;94:c0;95:e2;b0:40;b1:40,e281:01;e291:07
1508,0,848a,40192,41344,2512,2584,2.930667,3.014667,41344,3.014667,45056,jp,14:80;15:a1;3e:35;85:a7;90:80;91:a1;94:80;95:a1;b0:40;b1:40,a151:01;a161:07
1508,1,848b,17920,19840,1120,1240,1.306667,1.446667,19840,1.446667,22528,jp,14:80;15:4d;3d:57;85:53;90:80;91:4d;94:80;95:4d;b0:40;b1:40,4d51:01;4d61:07
1508,2,848c,21248,24960,1328,1560,1.549333,1.820000,24960,1.820000,28672,jp,14:40;15:61;3d:6d;85:67;90:80;91:61;94:40;95:61;b0:40;b1:40,60f1:01;6101:07
1508,3,848d,8192,8320,512,520,0.597333,0.606667,8320,0.606667,12288,jp,14:80;15:20;3d:25;85:27;90:80;94:80;95:20;b0:40;b1:40,2051:01;2061:07
1508,4,848e,29952,33664,1872,2104,2.184000,2.454667,33664,2.454667,36864,jp,14:40;15:83;3e:13;85:87;90:80;91:83;94:40;95:83;b0:40;b1:40,8321:01;8331:07
1508,5,848f,28928,23552,1808,1472,2.109333,1.717333,28928,2.109333,32768,usa,,70e1:01;70f1:07
